mofu_sku,product_name,product_id,mofu_import_key,mofu_import_source,mofu_import_schema,supplier_sku,brand,category,active_hkd_price_count,inactive_hkd_price_count,product_metadata_key_count,active_hkd_price_metadata_key_counts,inactive_hkd_price_metadata_key_counts,exclusion_reasons,supported_cost_product_field,supported_cost_product_value,supported_cost_active_price_locations,supported_cost_inactive_price_locations,supported_margin_active_price_locations,supported_margin_inactive_price_locations,supported_fx_active_price_locations,supported_fx_inactive_price_locations,supported_rounding_active_price_locations,supported_rounding_inactive_price_locations,supported_margin_product_field,supported_margin_product_value,supported_fx_product_field,supported_fx_product_value,supported_rounding_product_field,supported_rounding_product_value,pricing_related_product_metadata,pricing_related_active_price_metadata,pricing_related_inactive_price_metadata
MH-CAT-MCK-013,雞胸肉碎沫凍干粉拌飯 (現貨 / 2027.11.17),prod_V8W07sgetW5UqK,雞胸肉碎沫凍干粉拌飯 (現貨 / 2027.11.17),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""75.90"",""mofu_tail_rounding_old_hkd"":""75.50"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Ey4RyM6dRKLtZuQ8XAdU6""},""price_id"":""price_1U8VhkRyM6dRKLtZzV6cvj1O""}]",[]
MH-CAT-MCK-014,雞胸肉雞肝凍干 120g (現貨 / 27.07),prod_V8W0oMeIOyFLhp,雞胸肉雞肝凍干 120g (現貨 / 27.07),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,0,41,[2],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}",[],[]
MH-CAT-MCK-015,雞胸肉雞肝凍干 18g (預定),prod_V8VzYLI6mgAR3P,雞胸肉雞肝凍干 18g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""62.90"",""mofu_tail_rounding_old_hkd"":""62.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8ExzRyM6dRKLtZEaeIOvST""},""price_id"":""price_1U8VhmRyM6dRKLtZQLMUjgZb""}]",[]
MH-CAT-MCK-016,雞胸肉雞肫凍干 120g (現貨 / 2027.04.03),prod_V8W06fowHsMOSF,雞胸肉雞肫凍干 120g (現貨 / 2027.04.03),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,0,41,[2],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}",[],[]
MH-CAT-MCK-017,雞胸肉雞肫凍干 18g (現貨 / 2027.04.25),prod_V8W072ieTWyOZ7,雞胸肉雞肫凍干 18g (現貨 / 2027.04.25),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,45,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1"",""market_reference_price_hkd"":""75.00""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""62.90"",""mofu_tail_rounding_old_hkd"":""62.40"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Ey2RyM6dRKLtZnfFC1DjA""},""price_id"":""price_1U8VhoRyM6dRKLtZEPUbvHtX""}]",[]
MH-CAT-MCK-018,雞里脊 150g (現貨 / 2027.11.30),prod_V8Vz4r6kx51OK2,雞里脊 150g (現貨 / 2027.11.30),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""262.90"",""mofu_tail_rounding_old_hkd"":""262.60"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8ExyRyM6dRKLtZK3621bvF""},""price_id"":""price_1U8VhrRyM6dRKLtZCmbpVwO6""}]",[]
MH-CAT-MCK-019,雞里脊 30g (預定),prod_V8VzICRXhFqVtH,雞里脊 30g (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""77.90"",""mofu_tail_rounding_old_hkd"":""77.10"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8ExwRyM6dRKLtZ577bcwRS""},""price_id"":""price_1U8VhsRyM6dRKLtZxrrjuIFL""}]",[]
MH-CAT-MCK-020,雞里脊碎沫凍干粉拌飯 (預定),prod_V8W0OgEY0HBtlD,雞里脊碎沫凍干粉拌飯 (預定),pet_products_clean_retail_only.csv,,,Mamacook,cats,1,1,41,[6],[2],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""mofu_tail_rounding_new_hkd"":""90.90"",""mofu_tail_rounding_old_hkd"":""90.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8Ey6RyM6dRKLtZLnXfae9j""},""price_id"":""price_1U8VhuRyM6dRKLtZgTSXTyfh""}]",[]
MH-DOG-COMBO-001,COMBO Pure 香嫩雞胸肉切塊狗狗小食 50g｜COMBO Pure Tender Chicken Breast Cubes Dog Treat 50g,prod_V8lActmdKRF9Nz,batch24-2026::b24-05,batch24_product_mapping.json,batch24-products-v1,B24-05,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te2RyM6dRKLtZjnp6TQr0""}]",[]
MH-DOG-COMBO-002,COMBO Pure 香嫩雞胸肉絲狗狗小食 50g｜COMBO Pure Tender Chicken Breast Strips Dog Treat 50g,prod_V8lAyjALw49Mz2,batch24-2026::b24-06,batch24_product_mapping.json,batch24-products-v1,B24-06,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te3RyM6dRKLtZQYZvdm4f""}]",[]
MH-DOG-COMBO-003,COMBO Pure 羅勒香雞肉切塊狗狗小食 50g｜COMBO Pure Basil-Scented Chicken Cubes Dog Treat 50g,prod_V8lA3nhXSFdHkU,batch24-2026::b24-07,batch24_product_mapping.json,batch24-products-v1,B24-07,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te4RyM6dRKLtZsMkoDZgO""}]",[]
MH-DOG-COMBO-004,COMBO Pure 雞肉軟骨切塊狗狗小食 50g｜COMBO Pure Chicken & Cartilage Cubes Dog Treat 50g,prod_V8lA4N42hxS8dk,batch24-2026::b24-08,batch24_product_mapping.json,batch24-products-v1,B24-08,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te5RyM6dRKLtZ9oA7GOJI""}]",[]
MH-DOG-COMBO-005,COMBO Pure 雞胸肉三種蔬菜切塊狗狗小食 50g｜COMBO Pure Chicken Breast & Three Vegetable Cubes Dog Treat 50g,prod_V8lA7fjOQvodwx,batch24-2026::b24-09,batch24_product_mapping.json,batch24-products-v1,B24-09,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8Te6RyM6dRKLtZtPnsIajn""}]",[]
MH-DOG-COMBO-006,COMBO Pure 日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Japanese Chicken & Vegetable Dry Dog Food 600g,prod_V8lA8TrpHKZ0AE,batch24-2026::b24-13,batch24_product_mapping.json,batch24-products-v1,B24-13,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeARyM6dRKLtZQu5zOWNW""}]",[]
MH-DOG-COMBO-007,COMBO Pure 蔬菜嚴選芝士狗狗乾糧 600g｜COMBO Pure Vegetable & Selected Cheese Dry Dog Food 600g,prod_V8lAFkM1R1Q06Q,batch24-2026::b24-14,batch24_product_mapping.json,batch24-products-v1,B24-14,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeBRyM6dRKLtZzFpXrLkJ""}]",[]
MH-DOG-COMBO-008,COMBO Pure 嚴選芝士日本產雞肉狗狗乾糧 600g｜COMBO Pure Selected Cheese & Japanese Chicken Dry Dog Food 600g,prod_V8lA3mO6fUVnGr,batch24-2026::b24-15,batch24_product_mapping.json,batch24-products-v1,B24-15,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeCRyM6dRKLtZj8yHgAgF""}]",[]
MH-DOG-COMBO-009,COMBO Pure 超小粒日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Extra-Small Kibble Japanese Chicken & Vegetable Dry Dog Food 600g,prod_V8lArvqiVc3AMr,batch24-2026::b24-16,batch24_product_mapping.json,batch24-products-v1,B24-16,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeDRyM6dRKLtZlJaNJ6sH""}]",[]
MH-DOG-COMBO-010,COMBO Pure 低脂日本產雞肉蔬菜狗狗乾糧 600g｜COMBO Pure Low-Fat Japanese Chicken & Vegetable Dry Dog Food 600g,prod_V8lAGBIlndcl9U,batch24-2026::b24-17,batch24_product_mapping.json,batch24-products-v1,B24-17,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeERyM6dRKLtZkFfIYDtC""}]",[]
MH-DOG-COMBO-011,COMBO Pure 凍乾配料日本產雞肉蔬菜狗狗乾糧 540g｜COMBO Pure Freeze-Dried Topping Japanese Chicken & Vegetable Dry Dog Food 540g,prod_V8lAaOLN6jDE2s,batch24-2026::b24-18,batch24_product_mapping.json,batch24-products-v1,B24-18,COMBO Pure,dogs,1,0,30,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeFRyM6dRKLtZuol9PSsc""}]",[]
MH-DOG-COMBO-012,COMBO Pure 魚肉米狗狗乾糧 540g｜COMBO Pure Fish & Rice Dry Dog Food 540g,prod_V8lA3QuLuCwOig,batch24-2026::b24-19,batch24_product_mapping.json,batch24-products-v1,B24-19,COMBO Pure,dogs,1,0,29,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8TeHRyM6dRKLtZVgeSBzyq""}]",[]
MH-DOG-COMBO-013,COMBO 捲心菜牛肉狗狗乾糧 720g｜COMBO Cabbage & Beef Dry Dog Food 720g,prod_V8kNDRrV7QQWc8,combo-dogfood-720g-2026::combo-dogfood-720g-cabbage-beef,user-confirmed-combo-dogfood-5,combo-dogfood-5-v1,COMBO-DOG-720-03,COMBO,dogs,1,0,28,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8SspRyM6dRKLtZdI80zla7""}]",[]
MH-DOG-COMBO-014,"COMBO 牛肉小魚乾芝士蔬菜狗狗乾糧 720g｜COMBO Beef, Dried Small Fish, Cheese & Vegetable Blend Dry Dog Food 720g",prod_V8kNSV91CKgxb8,combo-dogfood-720g-2026::combo-dogfood-720g-chicken-beef-small-fish,user-confirmed-combo-dogfood-5,combo-dogfood-5-v1,COMBO-DOG-720-01,COMBO,dogs,1,0,28,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8SsmRyM6dRKLtZ3iaLqEV5""}]",[]
MH-DOG-COMBO-015,COMBO 馬蘇里拉芝士角切狗狗乾糧 720g｜COMBO Mozzarella Cheese Cubes Dry Dog Food 720g,prod_V8kNDHKt8kCFkT,combo-dogfood-720g-2026::combo-dogfood-720g-chicken-cheese,user-confirmed-combo-dogfood-5,combo-dogfood-5-v1,COMBO-DOG-720-02,COMBO,dogs,1,0,28,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8SsoRyM6dRKLtZv82WvY8y""}]",[]
MH-DOG-COMBO-016,COMBO 低脂小魚乾雞肉狗狗乾糧 720g｜COMBO Low-Fat Dried Small Fish & Chicken Dry Dog Food 720g,prod_V8kNXGrzdUVGWS,combo-dogfood-720g-2026::combo-dogfood-720g-low-fat-chicken-vegetables-small-fish,user-confirmed-combo-dogfood-5,combo-dogfood-5-v1,COMBO-DOG-720-04,COMBO,dogs,1,0,28,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8SsqRyM6dRKLtZP2yQef0B""}]",[]
MH-DOG-COMBO-017,COMBO 低脂 7歲以上狗狗乾糧 720g｜COMBO Low-Fat Senior Dry Dog Food 720g,prod_V8kNg5nRdCoND1,combo-dogfood-720g-2026::combo-dogfood-720g-low-fat-senior-chicken-vegetables,user-confirmed-combo-dogfood-5,combo-dogfood-5-v1,COMBO-DOG-720-05,COMBO,dogs,1,0,28,[7],[],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8SsrRyM6dRKLtZoKEOSOWV""}]",[]
MH-DOG-DBF-001,d.b.f 雞肉軟骨｜d.b.f Chicken Breast & Cartilage Dog Can 85g,prod_V8e1g0toA5TEk7,dbf-dog-cans-2026::dbf-01,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-01,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjjRyM6dRKLtZu7FOBqEk""},""price_id"":""price_1U8VghRyM6dRKLtZxGwSE72f""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjjRyM6dRKLtZu7FOBqEk""}]"
MH-DOG-DBF-002,d.b.f 雞胸肉&奶酪｜d.b.f Chicken Breast & Cheese Dog Can 85g,prod_V8e1ExxiCmg67D,dbf-dog-cans-2026::dbf-02,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-02,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjlRyM6dRKLtZqQrmwQKO""},""price_id"":""price_1U8VgkRyM6dRKLtZ3NUks8VZ""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjlRyM6dRKLtZqQrmwQKO""}]"
MH-DOG-DBF-003,d.b.f 雞胸肉濃湯｜d.b.f Chicken Breast in Soup Dog Can 85g,prod_V8e1MyE7x9BZDl,dbf-dog-cans-2026::dbf-03,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-03,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjmRyM6dRKLtZS54nu4J8""},""price_id"":""price_1U8VglRyM6dRKLtZJSyEL0xC""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjmRyM6dRKLtZS54nu4J8""}]"
MH-DOG-DBF-004,d.b.f 雞肉&芝士｜d.b.f Chicken & Cheese Adult Dog Can 85g,prod_V8e1qzONSyt8ru,dbf-dog-cans-2026::dbf-04,dbf_dog_cans_23_items(1).xlsx,dbf-dog-cans-v1,DBF-04,d.b.f,dogs,1,1,31,[11],[7],cost_cny_not_found_in_supported_product_or_active_price_fields;target_margin_not_found_or_invalid_in_supported_product_metadata;cny_to_hkd_not_found_or_invalid_in_supported_product_metadata;upward_90_rounding_not_found_or_unsupported_in_product_metadata,,,[],[],[],[],[],[],[],[],,,,,,,"{""compare_at_price_currency"":""hkd"",""compare_at_price_hkd"":""0"",""compare_at_price_schema"":""v1""}","[{""metadata"":{""compare_at_price_hkd"":""0"",""mofu_tail_rounding_new_hkd"":""27.90"",""mofu_tail_rounding_old_hkd"":""27.20"",""mofu_tail_rounding_rule"":""ceil_to_90_v1"",""mofu_tail_rounding_source_price_id"":""price_1U8MjnRyM6dRKLtZykaFN3I7""},""price_id"":""price_1U8VgaRyM6dRKLtZ506eApli""}]","[{""metadata"":{""compare_at_price_hkd"":""0""},""price_id"":""price_1U8MjnRyM6dRKLtZykaFN3I7""}]"
